,Song Name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instramentalness,Liveness,Valence,Tempo,Type,ID,URI,Track Href,Analysis URL,Duration (ms),Time Signature,Country
133,Post Malone (feat. RANI),0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.6509999999999999,107.35600000000001,audio_features,36orMWv2PgvnzXsd5CJ0yL,spotify:track:36orMWv2PgvnzXsd5CJ0yL,https://api.spotify.com/v1/tracks/36orMWv2PgvnzXsd5CJ0yL,https://api.spotify.com/v1/audio-analysis/36orMWv2PgvnzXsd5CJ0yL,174444,4,Australia
134,One Thing Right,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.5820000000000001,0.439,88.042,audio_features,4hPpVbbakQNv8YTHYaOJP4,spotify:track:4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/tracks/4hPpVbbakQNv8YTHYaOJP4,https://api.spotify.com/v1/audio-analysis/4hPpVbbakQNv8YTHYaOJP4,181824,4,Australia
135,Sunflower - Spider-Man: Into the Spider-Verse,0.755,0.522,2,-4.368,1,0.0575,0.5329999999999999,0.0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,Australia
136,"10,000 Hours (with Justin Bieber)",0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,audio_features,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693,4,Australia
137,Good News,0.794,0.32,1,-12.92,0,0.17300000000000001,0.853,0.134,0.11199999999999999,0.24100000000000002,174.088,audio_features,3ClBKQkKoaUQ6UOhe2xlJK,spotify:track:3ClBKQkKoaUQ6UOhe2xlJK,https://api.spotify.com/v1/tracks/3ClBKQkKoaUQ6UOhe2xlJK,https://api.spotify.com/v1/audio-analysis/3ClBKQkKoaUQ6UOhe2xlJK,342040,4,Australia
138,Yellow Hearts,0.865,0.43799999999999994,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.03799999999998,audio_features,2W4yABdLc4Jnds67Poi5Nl,spotify:track:2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/tracks/2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl,223258,4,Australia
139,Say So,0.787,0.6729999999999999,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.7859999999999999,110.962,audio_features,3Dv1eDb0MEgF93GpLXlucZ,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893,4,Australia
140,Up All Night,0.665,0.7120000000000001,1,-7.5360000000000005,1,0.0527,0.00103,0.0034200000000000003,0.102,0.669,93.98899999999999,audio_features,1mpD5Q8IM32I4bF6eCpU74,spotify:track:1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4,Australia
141,I Don't Care (with Justin Bieber),0.7979999999999999,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.8420000000000001,101.956,audio_features,0hVXuCcriWRGvwMV1r5Yn9,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,219947,4,Australia
142,Beautiful People (feat. Khalid),0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.5479999999999999,92.977,audio_features,70eFcWOvlMObDhURTqT4Fv,spotify:track:70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/tracks/70eFcWOvlMObDhURTqT4Fv,https://api.spotify.com/v1/audio-analysis/70eFcWOvlMObDhURTqT4Fv,197867,4,Australia
143,Purple Hat,0.777,0.7440000000000001,9,-7.42,1,0.204,0.331,0.0073,0.08800000000000001,0.654,94.01899999999999,audio_features,0bGH7ezs7WdDwpqnsvGf1z,spotify:track:0bGH7ezs7WdDwpqnsvGf1z,https://api.spotify.com/v1/tracks/0bGH7ezs7WdDwpqnsvGf1z,https://api.spotify.com/v1/audio-analysis/0bGH7ezs7WdDwpqnsvGf1z,178369,4,Australia
144,You should be sad,0.591,0.585,2,-6.35,1,0.0277,0.14300000000000002,0.0,0.109,0.324,110.94,audio_features,2usxQITOSDqvkYiI0oIwao,spotify:track:2usxQITOSDqvkYiI0oIwao,https://api.spotify.com/v1/tracks/2usxQITOSDqvkYiI0oIwao,https://api.spotify.com/v1/audio-analysis/2usxQITOSDqvkYiI0oIwao,205473,4,Australia
145,Sorry,0.7440000000000001,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.00200000000001,audio_features,6y1UtRcHQU07aUs3oxZ8Yn,spotify:track:6y1UtRcHQU07aUs3oxZ8Yn,https://api.spotify.com/v1/tracks/6y1UtRcHQU07aUs3oxZ8Yn,https://api.spotify.com/v1/audio-analysis/6y1UtRcHQU07aUs3oxZ8Yn,188640,4,Australia
146,Castles,0.672,0.752,4,-4.8660000000000005,1,0.0843,0.0046,0.00047000000000000004,0.055999999999999994,0.429,116.945,audio_features,5tZWtGT65sMrDVPB5H444n,spotify:track:5tZWtGT65sMrDVPB5H444n,https://api.spotify.com/v1/tracks/5tZWtGT65sMrDVPB5H444n,https://api.spotify.com/v1/audio-analysis/5tZWtGT65sMrDVPB5H444n,211843,4,Australia
147,Own It (feat. Ed Sheeran & Burna Boy),0.8170000000000001,0.7809999999999999,7,-4.178,0,0.11199999999999999,0.00838,5.21e-06,0.12300000000000001,0.359,104.0,audio_features,4QPEwDdOMhY7rNS05mTyMR,spotify:track:4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/tracks/4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/audio-analysis/4QPEwDdOMhY7rNS05mTyMR,216707,4,Australia
148,Eleven,0.701,0.396,4,-10.182,0,0.11900000000000001,0.11199999999999999,0.0209,0.223,0.115,129.004,audio_features,1ToprX3cpBiXoAe5eNSk74,spotify:track:1ToprX3cpBiXoAe5eNSk74,https://api.spotify.com/v1/tracks/1ToprX3cpBiXoAe5eNSk74,https://api.spotify.com/v1/audio-analysis/1ToprX3cpBiXoAe5eNSk74,206361,4,Australia
149,Heartless,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.11699999999999999,0.198,169.954,audio_features,57vxBYXtHMk6H1aD29V7PU,spotify:track:57vxBYXtHMk6H1aD29V7PU,https://api.spotify.com/v1/tracks/57vxBYXtHMk6H1aD29V7PU,https://api.spotify.com/v1/audio-analysis/57vxBYXtHMk6H1aD29V7PU,200080,4,Australia
150,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",0.805,0.919,1,-1.294,1,0.0938,0.10099999999999999,0.00343,0.0598,0.494,94.993,audio_features,5fXslGZPI5Cco6PKHzlSL3,spotify:track:5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/tracks/5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/audio-analysis/5fXslGZPI5Cco6PKHzlSL3,188606,4,India
151,"Muqabla (From ""Street Dancer 3D"")",0.804,0.9129999999999999,0,-3.135,1,0.0933,0.0248,2.84e-05,0.391,0.544,119.993,audio_features,28veUNu4veN0LOBVa0nFw8,spotify:track:28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/tracks/28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/audio-analysis/28veUNu4veN0LOBVa0nFw8,176125,4,India
152,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",0.7879999999999999,0.87,9,-5.2170000000000005,1,0.177,0.12300000000000001,1.4300000000000002e-05,0.0692,0.884,109.97399999999999,audio_features,6q9XTgfWilsnyiFofvYrIF,spotify:track:6q9XTgfWilsnyiFofvYrIF,https://api.spotify.com/v1/tracks/6q9XTgfWilsnyiFofvYrIF,https://api.spotify.com/v1/audio-analysis/6q9XTgfWilsnyiFofvYrIF,182739,4,India
153,Yummy,0.662,0.519,9,-6.553999999999999,0,0.106,0.40399999999999997,0.0,0.121,0.495,145.841,audio_features,41L3O37CECZt3N7ziG2z7l,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4,India
154,Makhna,0.696,0.7040000000000001,1,-7.876,1,0.0423,0.16699999999999998,0.0,0.155,0.426,124.97200000000001,audio_features,0ZHILXmUaVSLEOCWxPQ1ga,spotify:track:0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/tracks/0ZHILXmUaVSLEOCWxPQ1ga,https://api.spotify.com/v1/audio-analysis/0ZHILXmUaVSLEOCWxPQ1ga,183000,4,India
155,Falling,0.784,0.43,10,-8.756,0,0.0364,0.12300000000000001,0.0,0.0887,0.23600000000000002,127.087,audio_features,4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4,India
156,"Ghungroo (From ""War"")",0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.5329999999999999,0.8640000000000001,118.03399999999999,audio_features,0WdbnNKO0Jt4BZACSDQh44,spotify:track:0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/tracks/0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/audio-analysis/0WdbnNKO0Jt4BZACSDQh44,302935,4,India
157,Yaad Piya Ki Aane Lagi,0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.11199999999999999,0.693,107.977,audio_features,0TkquWzzuxcrwbCWlTrKYF,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678,4,India
158,Memories,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.01899999999999,audio_features,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4,India
159,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",0.42700000000000005,0.396,11,-7.556,1,0.0366,0.736,0.0,0.11,0.306,70.368,audio_features,2Fv2injs4qAm8mJBGaxVKU,spotify:track:2Fv2injs4qAm8mJBGaxVKU,https://api.spotify.com/v1/tracks/2Fv2injs4qAm8mJBGaxVKU,https://api.spotify.com/v1/audio-analysis/2Fv2injs4qAm8mJBGaxVKU,284780,4,India
160,Rare,0.838,0.545,5,-6.712999999999999,1,0.0706,0.20800000000000002,8.01e-05,0.10300000000000001,0.631,114.99799999999999,audio_features,7HMmFQsKsljwTw8bS7lu19,spotify:track:7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/tracks/7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/audio-analysis/7HMmFQsKsljwTw8bS7lu19,220590,4,India
161,ROXANNE,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,audio_features,696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5,India
162,"Tum Hi Aana (From ""Marjaavaan"")",0.473,0.401,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.345,90.07600000000001,audio_features,6E9UwSfT80age2xknoMS7Y,spotify:track:6E9UwSfT80age2xknoMS7Y,https://api.spotify.com/v1/tracks/6E9UwSfT80age2xknoMS7Y,https://api.spotify.com/v1/audio-analysis/6E9UwSfT80age2xknoMS7Y,249127,4,India
163,Señorita,0.759,0.5479999999999999,9,-6.0489999999999995,0,0.028999999999999998,0.0392,0.0,0.0828,0.7490000000000001,116.96700000000001,audio_features,6v3KW9xbzN5yKLt9YKDYA2,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,India
164,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",0.7170000000000001,0.382,7,-8.237,1,0.057,0.585,0.0,0.128,0.48100000000000004,87.038,audio_features,57jOEZtoLQK4zF2x55bdkp,spotify:track:57jOEZtoLQK4zF2x55bdkp,https://api.spotify.com/v1/tracks/57jOEZtoLQK4zF2x55bdkp,https://api.spotify.com/v1/audio-analysis/57jOEZtoLQK4zF2x55bdkp,200992,4,India
165,Blinding Lights,0.513,0.7959999999999999,1,-4.075,1,0.0629,0.00147,0.00020899999999999998,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4,India
166,"O Saki Saki (From ""Batla House"")",0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.5670000000000001,108.014,audio_features,5djZm1zFGcJUSUqbBjrAZH,spotify:track:5djZm1zFGcJUSUqbBjrAZH,https://api.spotify.com/v1/tracks/5djZm1zFGcJUSUqbBjrAZH,https://api.spotify.com/v1/audio-analysis/5djZm1zFGcJUSUqbBjrAZH,191089,4,India
167,Buttabomma - Telugu,0.6659999999999999,0.644,11,-8.964,0,0.145,0.753,0.000262,0.124,0.89,115.1,audio_features,0dnDTvdUco2UbaBjUtPxNS,spotify:track:0dnDTvdUco2UbaBjUtPxNS,https://api.spotify.com/v1/tracks/0dnDTvdUco2UbaBjUtPxNS,https://api.spotify.com/v1/audio-analysis/0dnDTvdUco2UbaBjUtPxNS,198783,4,India
168,"Shaitan Ka Saala (From ""Housefull 4"")",0.8440000000000001,0.772,7,-4.621,1,0.19399999999999998,0.284,2.38e-06,0.368,0.336,100.008,audio_features,7IAJzec1UxGYmNvbPTHbxx,spotify:track:7IAJzec1UxGYmNvbPTHbxx,https://api.spotify.com/v1/tracks/7IAJzec1UxGYmNvbPTHbxx,https://api.spotify.com/v1/audio-analysis/7IAJzec1UxGYmNvbPTHbxx,147395,4,India
169,Pal Pal Dil Ke Paas- Title Track,0.56,0.512,1,-7.185,0,0.0333,0.5920000000000001,0.0,0.055999999999999994,0.39,123.991,audio_features,7lGhrfren1Zpwh0ds0zuUg,spotify:track:7lGhrfren1Zpwh0ds0zuUg,https://api.spotify.com/v1/tracks/7lGhrfren1Zpwh0ds0zuUg,https://api.spotify.com/v1/audio-analysis/7lGhrfren1Zpwh0ds0zuUg,254516,4,India
170,Sauda Khara Khara,0.687,0.919,10,-3.28,1,0.0635,0.0939,4.38e-06,0.105,0.877,145.037,audio_features,1v8H06ctqfMX8IUxU9nCaI,spotify:track:1v8H06ctqfMX8IUxU9nCaI,https://api.spotify.com/v1/tracks/1v8H06ctqfMX8IUxU9nCaI,https://api.spotify.com/v1/audio-analysis/1v8H06ctqfMX8IUxU9nCaI,211034,4,India
171,Circles,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4,India
172,"Duniyaa (From ""Luka Chuppi"")",0.435,0.6579999999999999,7,-5.949,0,0.0368,0.6990000000000001,0.0,0.125,0.524,77.17,audio_features,2tjWCe2W7sgvS3C8NHcdtI,spotify:track:2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/tracks/2tjWCe2W7sgvS3C8NHcdtI,https://api.spotify.com/v1/audio-analysis/2tjWCe2W7sgvS3C8NHcdtI,222501,4,India
173,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",0.285,0.23800000000000002,5,-9.623,0,0.0375,0.6629999999999999,9.23e-06,0.0793,0.213,179.918,audio_features,2U0BLmYoSESYOdwMxW2yA9,spotify:track:2U0BLmYoSESYOdwMxW2yA9,https://api.spotify.com/v1/tracks/2U0BLmYoSESYOdwMxW2yA9,https://api.spotify.com/v1/audio-analysis/2U0BLmYoSESYOdwMxW2yA9,340672,4,India
174,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",0.8,0.972,10,-2.053,0,0.0405,0.15,0.00337,0.35100000000000003,0.6940000000000001,110.054,audio_features,7ofWUKeNCUw1P64ArIwG9b,spotify:track:7ofWUKeNCUw1P64ArIwG9b,https://api.spotify.com/v1/tracks/7ofWUKeNCUw1P64ArIwG9b,https://api.spotify.com/v1/audio-analysis/7ofWUKeNCUw1P64ArIwG9b,177383,4,India
175,"Bekhayali (From ""Kabir Singh"")",0.308,0.585,9,-5.18,0,0.0428,0.45,0.0,0.319,0.345,171.843,audio_features,1feANd8EfcDP5UqSvbheM3,spotify:track:1feANd8EfcDP5UqSvbheM3,https://api.spotify.com/v1/tracks/1feANd8EfcDP5UqSvbheM3,https://api.spotify.com/v1/audio-analysis/1feANd8EfcDP5UqSvbheM3,371791,3,India
176,Filhall,0.526,0.659,0,-4.14,0,0.0558,0.605,0.0,0.134,0.586,79.907,audio_features,6E7P1uT2afeor2t6wR2y2r,spotify:track:6E7P1uT2afeor2t6wR2y2r,https://api.spotify.com/v1/tracks/6E7P1uT2afeor2t6wR2y2r,https://api.spotify.com/v1/audio-analysis/6E7P1uT2afeor2t6wR2y2r,255000,4,India
177,Chandigarh Mein,0.809,0.873,6,-2.455,0,0.0556,0.0061200000000000004,9.07e-06,0.0732,0.34,100.01299999999999,audio_features,5RHCtCi4k67doox07JmHTf,spotify:track:5RHCtCi4k67doox07JmHTf,https://api.spotify.com/v1/tracks/5RHCtCi4k67doox07JmHTf,https://api.spotify.com/v1/audio-analysis/5RHCtCi4k67doox07JmHTf,205200,4,India
178,"Mere Sohneya (From ""Kabir Singh"")",0.376,0.643,9,-5.712999999999999,1,0.0411,0.5579999999999999,0.0,0.217,0.6459999999999999,136.224,audio_features,2IoZMG3RqiTmsy7Li3zGFg,spotify:track:2IoZMG3RqiTmsy7Li3zGFg,https://api.spotify.com/v1/tracks/2IoZMG3RqiTmsy7Li3zGFg,https://api.spotify.com/v1/audio-analysis/2IoZMG3RqiTmsy7Li3zGFg,193356,5,India
179,"Tera Ban Jaunga (From ""Kabir Singh"")",0.605,0.53,11,-6.346,1,0.0246,0.8220000000000001,0.0,0.131,0.39899999999999997,93.95100000000001,audio_features,4OcvkkpF3xmyCGGY5IBlgi,spotify:track:4OcvkkpF3xmyCGGY5IBlgi,https://api.spotify.com/v1/tracks/4OcvkkpF3xmyCGGY5IBlgi,https://api.spotify.com/v1/audio-analysis/4OcvkkpF3xmyCGGY5IBlgi,236437,4,India
180,Ve Maahi,0.65,0.551,0,-6.906000000000001,1,0.0274,0.405,0.0,0.21899999999999997,0.294,102.934,audio_features,7ltu5scschhmNWp5rp8rVF,spotify:track:7ltu5scschhmNWp5rp8rVF,https://api.spotify.com/v1/tracks/7ltu5scschhmNWp5rp8rVF,https://api.spotify.com/v1/audio-analysis/7ltu5scschhmNWp5rp8rVF,223999,4,India
181,My Oh My (feat. DaBaby),0.7240000000000001,0.491,8,-6.024,1,0.0296,0.018000000000000002,1.29e-05,0.0887,0.38299999999999995,105.046,audio_features,3yOlyBJuViE2YSGn3nVE1K,spotify:track:3yOlyBJuViE2YSGn3nVE1K,https://api.spotify.com/v1/tracks/3yOlyBJuViE2YSGn3nVE1K,https://api.spotify.com/v1/audio-analysis/3yOlyBJuViE2YSGn3nVE1K,170746,4,India
182,Kamaal,0.847,0.552,2,-12.189,1,0.26,0.19899999999999998,1.68e-06,0.142,0.748,99.99700000000001,audio_features,1q7W78ZYL9iqyYeVONU2hg,spotify:track:1q7W78ZYL9iqyYeVONU2hg,https://api.spotify.com/v1/tracks/1q7W78ZYL9iqyYeVONU2hg,https://api.spotify.com/v1/audio-analysis/1q7W78ZYL9iqyYeVONU2hg,178200,4,India
183,8 Parche,0.652,0.862,8,-2.29,0,0.20600000000000002,0.161,0.0,0.203,0.727,173.859,audio_features,42ETKyApzUl8hTtytFAjen,spotify:track:42ETKyApzUl8hTtytFAjen,https://api.spotify.com/v1/tracks/42ETKyApzUl8hTtytFAjen,https://api.spotify.com/v1/audio-analysis/42ETKyApzUl8hTtytFAjen,210000,4,India
184,"Naah Goriye (From ""Bala"")",0.823,0.765,2,-1.695,0,0.0633,0.46399999999999997,0.0,0.0601,0.715,99.96,audio_features,1CM4rFDU9q4EoLy2K44qE6,spotify:track:1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/tracks/1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/audio-analysis/1CM4rFDU9q4EoLy2K44qE6,184618,4,India
185,"Lagdi Lahore Di (From ""Street Dancer 3D"")",0.7859999999999999,0.797,6,-4.063,1,0.0414,0.233,0.0,0.0861,0.45299999999999996,95.014,audio_features,5I2wbDvSI98HLVB42YO9sU,spotify:track:5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/tracks/5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/audio-analysis/5I2wbDvSI98HLVB42YO9sU,215368,4,India
186,"Dua Karo (From ""Street Dancer 3D"")",0.46299999999999997,0.828,0,-4.605,0,0.0857,0.124,0.0,0.141,0.335,170.081,audio_features,5zEx8v8GJKoTx55zGeq8me,spotify:track:5zEx8v8GJKoTx55zGeq8me,https://api.spotify.com/v1/tracks/5zEx8v8GJKoTx55zGeq8me,https://api.spotify.com/v1/audio-analysis/5zEx8v8GJKoTx55zGeq8me,269382,4,India
187,Lose You To Love Me,0.488,0.34299999999999997,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4,India
188,Life Is Good (feat. Drake),0.6759999999999999,0.609,2,-5.831,0,0.48100000000000004,0.0706,0.0,0.152,0.508,142.037,audio_features,5yY9lUy8nbvjM1Uyo1Uqoc,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4,India
189,Samajavaragamana,0.568,0.6629999999999999,8,-6.178999999999999,1,0.0345,0.91,4.8200000000000006e-05,0.124,0.8079999999999999,165.203,audio_features,3j9DrRebdWK1jkpOw9FZUy,spotify:track:3j9DrRebdWK1jkpOw9FZUy,https://api.spotify.com/v1/tracks/3j9DrRebdWK1jkpOw9FZUy,https://api.spotify.com/v1/audio-analysis/3j9DrRebdWK1jkpOw9FZUy,219818,3,India
190,"Kaise Hua (From ""Kabir Singh"")",0.385,0.46399999999999997,2,-6.975,1,0.0404,0.452,0.0,0.109,0.15,137.839,audio_features,1y1rQTkWmrZdJmjwuK07GC,spotify:track:1y1rQTkWmrZdJmjwuK07GC,https://api.spotify.com/v1/tracks/1y1rQTkWmrZdJmjwuK07GC,https://api.spotify.com/v1/audio-analysis/1y1rQTkWmrZdJmjwuK07GC,234722,4,India
191,"Pachtaoge (From ""Jaani Ve"")",0.515,0.691,5,-4.0280000000000005,0,0.0344,0.624,0.0,0.121,0.484,169.521,audio_features,5QVHNa0ppJUOoqSd36ovQS,spotify:track:5QVHNa0ppJUOoqSd36ovQS,https://api.spotify.com/v1/tracks/5QVHNa0ppJUOoqSd36ovQS,https://api.spotify.com/v1/audio-analysis/5QVHNa0ppJUOoqSd36ovQS,226789,3,India
192,Chal Bombay,0.862,0.619,6,-6.645,0,0.318,0.0434,0.0,0.11699999999999999,0.512,95.036,audio_features,6AooRgSRDzbCYL4NZ4RCjU,spotify:track:6AooRgSRDzbCYL4NZ4RCjU,https://api.spotify.com/v1/tracks/6AooRgSRDzbCYL4NZ4RCjU,https://api.spotify.com/v1/audio-analysis/6AooRgSRDzbCYL4NZ4RCjU,174000,4,India
193,Sakhiyaan,0.706,0.674,9,-5.932,1,0.044000000000000004,0.3,0.0,0.20199999999999999,0.359,83.001,audio_features,3sqRODOZ1Z6hR4F2tnFAlg,spotify:track:3sqRODOZ1Z6hR4F2tnFAlg,https://api.spotify.com/v1/tracks/3sqRODOZ1Z6hR4F2tnFAlg,https://api.spotify.com/v1/audio-analysis/3sqRODOZ1Z6hR4F2tnFAlg,179326,4,India
194,"Don't Be Shy Again (From ""Bala"")",0.7979999999999999,0.905,5,-3.7310000000000003,0,0.0581,0.0979,4.22e-06,0.307,0.905,105.005,audio_features,2TbCdbFzs2xO2nzasn0Qvw,spotify:track:2TbCdbFzs2xO2nzasn0Qvw,https://api.spotify.com/v1/tracks/2TbCdbFzs2xO2nzasn0Qvw,https://api.spotify.com/v1/audio-analysis/2TbCdbFzs2xO2nzasn0Qvw,164160,4,India
195,Sunflower - Spider-Man: Into the Spider-Verse,0.755,0.522,2,-4.368,1,0.0575,0.5329999999999999,0.0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,India
196,On My Way,0.509,0.6890000000000001,1,-4.928999999999999,0,0.102,0.0209,0.0,0.301,0.297,170.08700000000002,audio_features,4n7jnSxVLd8QioibtTDBDq,spotify:track:4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/tracks/4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/audio-analysis/4n7jnSxVLd8QioibtTDBDq,193798,4,India
197,Trampoline (with ZAYN),0.619,0.45899999999999996,7,-5.782,0,0.0334,0.56,0.0,0.13699999999999998,0.498,126.803,audio_features,2ez6qvOTHKeI3ss80NGqnI,spotify:track:2ez6qvOTHKeI3ss80NGqnI,https://api.spotify.com/v1/tracks/2ez6qvOTHKeI3ss80NGqnI,https://api.spotify.com/v1/audio-analysis/2ez6qvOTHKeI3ss80NGqnI,184280,4,India
